qbca,kmeans,gmm,dbscan
0.4631364392583573,0.46553545270076846,0.5491931210449101,-7.862402515256719e-16
0.48857773383186653,0.4917729996118777,0.5643749248077377,-2.7755575615628914e-06
0.4195165405895539,0.42049878165972654,0.5782918105432799,0.0
